,BUILDING TYPE,TOTAL KWH,PREDICTION
53757,1,136106.0,20200.000000203003
53759,1,15343.0,1994.999999921727
53760,1,115221.0,15182.000000010446
53761,1,22786.0,4762.999999980018
53762,1,46471.0,6110.999999987733
53763,1,89699.0,13625.999999881453
53764,1,117209.0,19624.99999980802
53765,1,137121.0,20004.99999997285
53766,0,13886.0,1452.9999999375032
53767,1,138081.0,14584.999999963136
53768,1,107102.0,16837.000000077926
53769,1,43871.0,5192.000000007911
53770,1,23240.0,2785.999999965661
53771,1,43438.0,6179.99999995804
53772,1,18790.0,2326.999999935266
53773,1,30239.0,2664.9999999792562
53774,1,20183.0,2899.0000000258206
53775,1,7536.0,753.9999999826687
53776,1,134216.0,10462.000000323042
53777,1,19132.0,2311.9999999159536
53778,1,131142.0,12824.000000306643
53779,1,30891.0,4333.999999966609
53780,1,46016.0,4125.999999906773
53781,1,122796.0,9286.999999832176
53782,1,87991.0,13991.00000006325
53783,1,65156.0,11129.999999974094
53784,1,179300.0,27557.00000020816
53785,1,33860.0,4783.999999983453
53786,1,158449.0,23978.000000082633
53787,1,22199.0,3512.9999999113043
53788,1,39354.0,4775.000000149055
53789,1,348903.0,41472.00000077025
53790,1,315414.0,41752.00000058193
53791,1,50081.0,4988.0000000109685
53792,1,120123.0,10109.000000033686
53793,0,14428.0,857.9999998984058
53794,1,101554.0,8222.000000113532
53795,1,107840.0,11566.00000015579
53797,1,340768.0,51702.99999983677
53798,1,148490.0,24937.000000010405
53799,1,107397.0,15996.999999988657
53800,1,110345.0,16924.000000049768
53801,1,130397.0,20667.00000005238
53802,1,112457.0,12804.000000301647
53803,1,18772.0,2600.999999947351
53804,1,50805.0,7549.999999921323
53805,1,92740.0,11036.000000168922
53806,1,88791.0,9978.000000076721
53807,1,1021572.0,118180.00000176318
53808,1,198311.0,23969.000000336546
53809,1,68588.0,7243.000000023427
53810,1,99830.0,12581.000000086315
53811,1,99474.0,14390.000000095513
53812,1,23313.0,3682.99999994075
53813,1,78741.0,5765.000000116566
53814,1,127879.0,9942.000000219467
53815,1,65665.0,8877.000000066246
53816,0,53935.0,5939.999999980266
53817,1,52506.0,5744.999999982936
53818,1,47572.0,5440.999999990812
53819,1,38499.0,3203.0000000691507
53820,1,74745.0,11188.00000012607
53821,1,117415.0,15267.00000012792
53822,1,74983.0,9485.000000094256
53823,1,112685.0,13342.000000157901
53824,1,68327.0,7802.999999997453
53825,1,39393.0,4542.99999994206
53826,1,78633.0,9403.000000001317
53827,1,55390.0,7272.000000019843
53828,1,54243.0,6920.000000011687
53829,1,84296.0,10607.000000068721
53830,1,92378.0,10354.000000169213
53831,1,102293.0,13131.000000110584
53832,1,97960.0,12157.000000091743
53833,1,90806.0,12332.000000191169
53834,1,141364.0,18003.000000307682
53835,1,164829.0,23913.000000100168
53839,0,15408.0,1562.9999997500745
53840,1,24333.0,2376.999999916461
53841,1,46471.0,3643.999999854994
53842,0,330436.0,33848.000000725486
53844,1,24126.0,3050.000000002874
53845,1,95423.0,11240.000000079937
53846,1,122343.0,14363.000000184737
53847,1,103948.0,9817.0000001482
53848,1,144396.0,19324.00000030031
53849,1,105160.0,13380.000000133557
53850,1,105986.0,15786.999999953914
53851,1,45747.0,4775.000000167491
53852,1,106721.0,10675.000000127984
53853,1,129654.0,11999.000000120908
53855,1,122844.0,15170.000000286791
53856,1,78702.0,10091.000000141297
53857,1,343078.0,39267.00000051323
53858,1,307607.0,36393.000000610016
53859,1,293336.0,35844.0000005834
53860,1,123105.0,14763.000000242253
53861,1,400662.0,45764.00000046642
53862,1,266710.0,35922.00000050085
53863,1,375864.0,41281.00000058065
53864,1,175289.0,22516.000000328502
53865,1,247255.0,34664.00000055617
53866,1,215234.0,31191.000000394764
53867,1,188268.0,22437.00000034272
53870,0,1049933.0,98276.00000348398
53871,1,51041.0,5806.000000034273
53872,1,83766.0,9300.000000060587
53873,0,66413.0,10666.000000084776
53874,1,49820.0,5956.000000033971
53875,1,92381.0,13500.000000116226
53876,1,114032.0,15812.000000077118
53877,1,128942.0,16396.00000011135
53878,1,111150.0,12269.000000204136
53879,1,147306.0,18951.000000132677
53880,1,26564.0,2960.9999999965385
53881,1,315823.0,38836.00000063022
53882,1,99197.0,12247.000000157937
53883,1,430157.0,59497.000001087785
53884,1,140959.0,17070.000000105534
53885,1,21639.0,2530.999999971955
53886,1,120652.0,15104.000000158489
53887,1,120429.0,13673.000000001011
53888,1,106970.0,10981.000000031188
53889,1,114390.0,14484.000000127613
53890,1,175769.0,20340.00000019029
53891,1,24988.0,2734.99999995651
53892,1,50297.0,6255.000000069871
53893,1,55412.0,6870.000000046293
53894,1,75769.0,8426.000000140062
53895,0,4738187.0,490832.00001530483
53896,0,535497.0,65409.0000011293
53898,1,112437.0,14683.000000060067
53899,1,124601.0,12680.000000156899
53900,0,147288.0,6269.000000169111
53901,1,157796.0,16156.00000041704
53902,1,218007.0,25540.00000048431
53904,1,91980.0,12977.000000083724
53905,1,207746.0,20608.00000040065
53906,1,106051.0,11940.000000077933
53907,1,23249.0,3335.9999999767097
53908,1,361367.0,46054.0000007678
53909,1,1041489.0,127976.00000200226
53910,1,165422.0,17929.00000033798
53912,1,18628.0,1850.0000000495293
53913,1,91978.0,9031.000000008875
53914,1,61193.0,6934.000000053749
53915,1,50869.0,6082.000000049027
53916,1,72655.0,8340.999999984051
53917,1,73009.0,5995.999999991192
53918,1,61425.0,7274.000000020054
53919,1,25888.0,3179.99999998412
53920,1,150437.0,15791.00000023311
53921,1,102665.0,15571.999999972306
53922,1,78316.0,9261.999999971244
53923,1,48857.0,5784.000000023045
53924,1,75435.0,10362.00000008789
53925,1,67290.0,7493.000000020327
53926,1,17090.0,2738.9999999910306
53927,1,28913.0,3976.999999942611
53928,1,108041.0,11580.00000017578
53929,1,216256.0,21937.000000270957
53930,1,70997.0,8575.00000006319
53931,1,80577.0,8722.00000006362
53932,1,137960.0,16170.000000265482
53933,1,62699.0,7526.000000008067
53934,1,67216.0,8384.000000028644
53935,1,76994.0,10852.000000134594
53936,1,53835.0,5430.000000080396
53937,1,63149.0,6428.000000052045
53938,1,118921.0,13549.000000200733
53939,1,133274.0,14476.000000145428
53940,1,100945.0,10610.000000141306
53941,1,83277.0,7867.000000076254
53942,1,114987.0,15263.0000000852
53943,1,95839.0,11175.000000064316
53944,1,70741.0,7191.000000128803
53945,1,89774.0,11708.000000033215
53947,1,86026.0,8961.000000108257
53948,1,86619.0,9906.000000065058
53949,1,187774.0,26237.00000038404
53951,0,52801.0,6209.000000252006
53953,1,32246.0,3218.99999991798
53954,1,136847.0,19908.000000147906
53955,1,69352.0,8762.000000008937
53956,1,91112.0,9278.00000015501
53957,1,30623.0,2149.000000006179
53958,1,29487.0,4984.999999975165
53959,1,35302.0,4768.99999995034
53960,1,11689.0,1863.999999953512
53961,1,74054.0,8439.000000107608
53962,1,54208.0,6789.000000042088
53963,1,19878.0,2243.999999977783
53964,1,64286.0,7798.999999985079
53965,1,19120.0,2817.9999999874435
53966,1,37987.0,5306.999999957334
53967,0,8002.0,403.00000003080277
53968,1,48344.0,5284.000000043097
53969,1,33161.0,4101.000000006761
53970,1,95744.0,13925.00000002705
53971,1,106168.0,11930.000000143293
53972,1,82747.0,9173.000000088447
53973,1,71650.0,7073.000000024162
53974,1,55176.0,7318.000000011571
53975,1,42790.0,3760.9999999190404
53976,1,48486.0,5509.999999989028
53978,1,25970.0,1884.0000000342206
53979,1,25366.0,3119.00000003702
53981,1,31411.0,4620.000000014126
53982,1,29430.0,3721.9999999186275
53983,1,18209.0,2017.9999999357133
53984,1,98369.0,8834.000000156633
53985,1,16972.0,2330.999999932661
53987,1,41363.0,5774.999999978276
53988,1,34120.0,2723.9999998881794
53989,1,40925.0,4967.999999968004
53990,1,31145.0,3643.9999999658758
53991,1,30719.0,3549.999999979407
53992,1,77756.0,9970.999999971033
53993,1,46826.0,5274.99999997265
53994,1,70065.0,7602.000000006508
53996,1,24502.0,3556.999999949203
53997,1,19616.0,2465.999999949938
53998,1,96408.0,11286.000000000327
53999,1,78581.0,6586.000000056871
54000,1,89074.0,10584.000000033293
54001,1,15116.0,1768.999999890917
54002,1,67738.0,7042.000000068809
54003,0,43944.0,5503.000000067021
54004,1,61627.0,8222.000000164026
54005,1,58095.0,4308.000000055114
54006,1,86669.0,11427.000000134563
54007,1,20834.0,3541.9999999528463
54008,1,77089.0,10461.000000046577
54010,1,121153.0,14823.000000183903
54011,1,52200.0,4701.000000004748
54012,1,63359.0,7755.999999882601
54013,1,67454.0,7878.000000032793
54014,1,97391.0,11155.000000094496
54015,0,30208.0,2755.0000001632397
54016,1,58168.0,8779.000000021975
54017,1,86575.0,10865.000000149936
54018,1,14020.0,1594.9999999302709
54019,1,90011.0,10287.999999944124
54020,1,55384.0,5886.999999972975
54021,1,77813.0,8781.00000006851
54022,1,28099.0,3273.9999999712563
54024,1,61867.0,6856.9999999829615
54026,1,43157.0,4667.999999988695
54028,1,30208.0,3793.9999999465363
54029,1,137494.0,17385.0000001441
54030,1,22454.0,1759.9999999812826
54031,1,37397.0,2953.000000017164
54036,1,21684.0,1553.9999999912743
54041,0,33708.0,5220.999999842152
54042,1,24799.0,3886.999999938893
54043,1,75221.0,5204.00000008558
54045,1,75161.0,4996.000000109809
54047,1,120647.0,10703.000000255051
54048,1,31369.0,3363.9999999630763
54050,1,42563.0,2611.000000030999
54051,1,21004.0,1747.000000018279
54052,1,77957.0,9367.000000146367
54053,1,63103.0,3604.0000000719283
54054,1,40279.0,2958.999999981639
54055,1,77924.0,6988.999999939524
54056,1,70191.0,5697.000000064481
54057,1,61565.0,4670.99999999548
54058,1,204355.0,19001.000000169093
54060,1,181985.0,16607.999999936084
54061,1,20448.0,1711.9999998832664
54062,1,213889.0,14532.000000437341
54063,1,13102.0,1131.9999999640604
54065,1,239080.0,18094.00000043705
54066,1,211647.0,17239.99999998677
54067,1,42627.0,3379.000000013557
54068,1,244560.0,18194.00000020874
54070,1,202027.0,15271.000000157353
54071,1,25566.0,2575.99999994863
54073,1,121427.0,9150.000000236409
54074,1,17245.0,1436.999999962647
54075,0,90810.0,9565.999999932445
54076,0,99698.0,10426.000000031128
54077,1,160967.0,10133.000000142829
54078,1,150945.0,9823.000000202093
54079,1,97070.0,6105.999999971138
54081,1,129645.0,10666.000000070446
54082,1,142426.0,14163.00000003435
54085,0,140458.0,12632.000000233364
54087,1,116398.0,10099.0000000851
54088,1,7033.0,778.9999999232241
54089,0,120769.0,10297.00000051689
54090,0,170229.0,13900.000000518085
54095,1,36431.0,4135.999999713844
54099,0,56639.0,5463.0000002775105
54100,1,63999.0,3073.9999998322673
54101,1,48705.0,3595.9999999989905
54102,1,31910.0,3412.9999998852236
54103,1,105940.0,12074.000000112153
54104,1,23547.0,2810.9999999955126
54105,1,59258.0,4411.000000052945
54106,1,11149.0,552.9999998669082
54107,1,93166.0,8441.0000000136
54109,0,74625.0,6035.000000093041
54110,0,16266.0,1354.9999998482908
54111,1,25230.0,1772.999999909167
54112,1,57018.0,4477.000000179449
54113,1,58792.0,5052.999999982167
54114,1,48393.0,3807.0000000130203
54116,1,110191.0,7855.000000123528
54117,1,32697.0,2281.000000013779
54120,1,222264.0,18469.000000269487
54121,1,114603.0,8014.000000044607
54122,1,50234.0,3178.000000088843
54124,1,54794.0,4359.000000100321
54125,1,61865.0,4613.999999976835
54126,1,115047.0,10234.00000002162
54127,1,53904.0,4350.000000028795
54129,1,29544.0,2657.9999999547
54130,1,90009.0,7374.000000178285
54131,1,64161.0,4835.00000005553
54132,1,44889.0,2445.00000018235
54133,1,80946.0,7175.000000069256
54134,1,183758.0,19024.000000358144
54135,1,93882.0,8377.000000146161
54136,1,14155.0,949.9999999495667
54137,1,115090.0,8903.000000241285
54139,1,139855.0,12570.000000093954
54140,1,50262.0,3331.0000000375894
54141,1,141788.0,9459.000000210784
54142,1,74180.0,6249.000000024316
54144,1,75399.0,7118.999999977665
54145,1,41417.0,4228.999999946676
54146,1,104192.0,9519.99999999367
54147,1,65548.0,3514.000000152848
54148,0,155403.0,15275.000000455437
54149,1,99616.0,8930.00000000481
54150,1,81627.0,8336.000000017353
54151,1,73779.0,7482.999999963393
54152,1,72778.0,6681.999999981566
54153,1,72326.0,6313.999999996924
54154,1,95837.0,9974.000000048658
54155,0,32478.0,2467.9999999688134
54157,1,48538.0,4018.0000000757027
54158,1,41922.0,3274.0000000466607
54159,1,55083.0,3801.000000057331
54160,1,94636.0,7419.000000086431
54163,1,99058.0,8649.000000065567
54164,1,37555.0,3960.9999999042357
54166,1,116135.0,8707.000000137989
54167,1,15386.0,1182.9999998649619
54168,0,151654.0,14257.000000200318
54170,1,58147.0,4244.000000065675
54172,1,87296.0,7410.9999999898555
54173,1,32289.0,2759.999999962687
54174,0,17493.0,891.9999999623215
54175,1,35349.0,1974.0000000148066
54176,1,38172.0,2848.999999964719
54179,1,23959.0,2609.999999926218
54180,1,86340.0,10712.999999976517
54181,1,86561.0,7822.000000043801
54182,1,59211.0,4877.000000088599
54183,1,15961.0,1684.0000000800865
54184,1,63596.0,4308.000000165986
54186,1,96971.0,6910.000000145756
54187,1,39725.0,4356.999999987664
54189,1,107921.0,9413.999999957136
54190,1,100942.0,6493.99999998816
54191,1,24138.0,1591.9999999370957
54192,1,41449.0,2688.0000000358923
54193,1,193389.0,14542.00000012061
54194,1,85866.0,8454.999999991436
54195,1,115614.0,8348.000000185382
54196,1,44883.0,4333.000000007814
54198,1,45409.0,2498.0000000332293
54199,1,77665.0,6292.000000034539
54200,1,119391.0,8201.00000028819
54201,0,22683.0,1557.9999999949996
54202,1,92270.0,5922.000000252821
54203,1,79164.0,3891.000000043243
54204,1,69380.0,4223.0000001472545
54205,1,31481.0,2118.0000000055297
54206,1,71228.0,4865.000000138969
54207,1,61788.0,6727.999999973814
54208,1,145384.0,13084.000000379074
54209,1,47708.0,3084.000000058524
54212,1,43384.0,3291.9999999868396
54213,1,91548.0,9444.000000124253
54215,1,124223.0,8491.000000314743
54216,1,40885.0,3547.999999953754
54218,1,46386.0,2412.9999999604497
54219,1,112827.0,9186.000000076827
54220,1,12006.0,759.9999999205684
54222,1,150947.0,11122.00000038337
54224,0,64458.0,7157.000000132908
54225,1,177115.0,14273.000000276084
54228,1,113453.0,10206.999999978036
54230,0,64254.0,6322.000000014032
54231,1,162448.0,12719.000000214332
54234,1,142849.0,11917.000000046944
54235,1,61441.0,5472.0000001376775
54236,0,202962.0,17230.00000063401
54240,1,142841.0,14469.000000103833
54241,1,53419.0,3714.0000000039254
54243,1,147982.0,8927.000000358668
54246,1,122192.0,8601.000000119722
54247,1,9922.0,731.9999999621832
54248,1,226072.0,18949.00000028626
54249,1,25182.0,1491.9999999595966
54250,1,132280.0,10829.000000194024
54251,1,24053.0,2548.99999993852
54252,1,167699.0,11470.99999996454
54253,1,28866.0,2444.9999999448246
54254,0,160251.0,15031.000000130478
54255,1,81179.0,6167.000000546514
54256,1,22482.0,1396.9999999856554
54257,1,183508.0,14774.000000057778
54258,1,22757.0,2762.9999999329175
54259,1,114449.0,8829.99999988772
54260,1,43855.0,6720.0000000681575
54261,1,50436.0,4259.999999966833
54262,1,34597.0,2656.999999966336
54263,1,11155.0,1009.0000000618165
54264,1,67878.0,5387.000000176058
54265,1,48389.0,5849.999999989184
54266,1,52410.0,3517.0000000165855
54267,1,50110.0,3673.0000000110194
54268,1,72052.0,5330.000000139686
54269,1,51424.0,6945.999999881658
54270,1,42117.0,1095.9999999830761
54271,1,27039.0,1598.9999999440479
54272,1,71830.0,7519.000000054639
54273,1,20332.0,2044.0000000170676
54274,1,85395.0,4901.000000052087
54275,1,25671.0,1596.999999957914
54276,0,149665.0,6988.000000187751
54278,0,57511.0,3837.9999995570597
54279,1,154620.0,13287.000000354401
54280,1,28079.0,2411.9999999806914
54281,1,116384.0,9713.000000170043
54282,1,84926.0,6142.0000000440905
54283,0,64098.0,5981.000000122631
54284,0,127060.0,4053.000000480315
54285,1,119609.0,10407.000000234713
54286,1,70686.0,6782.9999999008305
54287,1,11492.0,722.9999999047686
54288,1,18863.0,1643.999999981479
54289,1,37842.0,2850.999999853195
54291,1,44506.0,3391.0000000140335
54292,1,72374.0,4861.0000000658365
54293,1,47755.0,3907.000000051288
54296,1,63508.0,3436.0000001307762
54297,1,55175.0,4156.000000048989
54298,1,42118.0,2659.9999999699103
54299,1,67060.0,4178.000000020991
54300,1,143623.0,11008.000000214925
54301,1,71159.0,5204.000000016722
54302,0,452774.0,45981.0000013354
54305,1,83468.0,6117.000000015765
54306,1,71437.0,7435.00000034211
54307,1,84042.0,6617.00000015039
54308,1,36462.0,1741.0000000811542
54309,1,175487.0,12667.000000430196
54310,1,30515.0,2560.000000004362
54312,1,90333.0,5931.9999999971205
54313,1,46449.0,3829.999999953112
54314,0,19896.0,981.9999999336287
54315,1,135292.0,10636.000000152393
54316,1,26883.0,2384.0000000322034
54317,1,64953.0,5427.000000171896
54318,1,99137.0,8100.00000004906
54319,1,12112.0,650.0000000311338
54321,1,132808.0,7021.0000003990135
54322,1,29907.0,1956.999999940217
54324,1,154595.0,12134.000000153357
54325,1,33910.0,5395.000000089369
54328,1,158359.0,12613.00000013658
54330,1,143914.0,12199.999999971002
54331,1,52078.0,4257.0000000153705
54332,1,80206.0,5853.0000004242065
54335,1,53939.0,4165.000000050715
54336,1,46769.0,3357.0000000505515
54337,0,139637.0,12544.000000378303
54338,1,147634.0,10067.999999948075
54339,1,47091.0,3842.0000000797863
54340,1,140823.0,9804.000000202734
54341,1,32379.0,2040.999999913498
54342,1,101303.0,8641.000000198292
54343,1,21711.0,1427.9999998832864
54344,0,235865.0,21073.000000696033
54345,0,71381.0,6906.999999971786
54346,1,17989.0,1283.9999999348092
54347,0,70944.0,6157.99999992314
54352,1,51699.0,4135.00000008031
54362,1,109549.0,9697.000000051792
54366,1,73027.0,6932.0000000655145
54370,1,59395.0,4465.999999992393
54373,1,67357.0,4908.000000024291
54384,1,130828.0,9605.999999981124
54391,1,126508.0,9916.000000235883
54393,1,107896.0,8606.00000002039
54395,0,34613.0,3394.999999712325
54397,1,90456.0,5957.000000050628
54401,1,104278.0,8649.000000039508
54402,1,48422.0,4868.9999999905285
54410,1,63305.0,6790.999999965947
54421,1,75053.0,5785.000000154252
54423,1,23082.0,1745.9999999245028
54425,0,174691.0,13239.000000732653
54431,1,216421.0,16900.00000023927
54433,1,134956.0,9348.000000079246
54434,1,36080.0,2836.9999999207575
54435,0,13001.0,1340.9999999435804
54439,1,110963.0,9569.000000397555
54440,1,37544.0,3412.0000000398413
54443,0,108339.0,6844.000000142902
54445,1,78358.0,5211.000000003591
54448,1,67091.0,5027.999999989232
54449,1,108903.0,8779.000000308793
54455,1,70199.0,4683.00000002167
54467,1,16676.0,903.9999999112697
54475,1,65213.0,4152.000000084992
54476,1,104052.0,7827.000000092492
54480,0,404676.0,37330.000001018474
54481,1,118259.0,12949.999999796464
54483,0,392045.0,39242.00000096884
54484,0,87976.0,5845.000000227845
54489,1,77781.0,6056.000000297958
54500,1,170518.0,10568.00000038636
54505,1,54783.0,3944.0000000784985
54507,1,75095.0,5296.000000125732
54509,1,60374.0,3803.9999999646843
54519,0,31574.0,4050.9999999164684
54520,1,116959.0,9851.999999995338
54527,1,140179.0,11376.000000506305
54531,1,36640.0,1879.9999999812917
54535,1,296372.0,22983.000000267944
